1800,8, 1 -1.0000000E+08,X,Y,Z,Cu,Mo,length_of_core,From,To 
363,G9S,1,3500,2144.6304,4531.2388,0.545,0.027,15,555,570
364,G9S,1,3500,2137.8206,4517.874,0.563,0.031,15,570,585
365,G9S,1,3500,2131.0105,4504.5088,0.589,0.03,15,585,600
366,H4N,1,3099.95,4405.6548,5310.0625,0.62,0.03,5,10,15
367,H4N,1,3099.95,4410.1948,5301.1523,0.73,0.032,15,15,30
368,H4N,1,3099.95,4417.0044,5287.7876,0.767,0.07,15,30,45
369,H4N,1,3099.95,4423.8145,5274.4224,0.62,0.04,15,45,60
370,H4N,1,3099.95,4430.6245,5261.0571,0.651,0.056,15,60,75
371,H4N,1,3099.95,4437.4341,5247.6924,0.699,0.072,15,75,90
372,H4N,1,3099.95,4444.2441,5234.3271,0.69,0.096,15,90,105
373,H4N,1,3099.95,4451.0537,5220.9619,0.658,0.071,15,105,120
374,H4N,1,3099.95,4457.8638,5207.5967,0.875,0.071,15,120,135
375,H4N,1,3099.95,4464.6738,5194.2319,0.896,0.096,15,135,150
376,H4N,1,3099.95,4471.4834,5180.8667,0.716,0.071,15,150,165
377,H4N,1,3099.95,4478.2935,5167.5015,0.712,0.069,15,165,180
378,H4N,1,3099.95,4485.103,5154.1362,0.736,0.052,15,180,195
379,H4N,1,3099.95,4491.9131,5140.7715,0.682,0.046,15,195,210
380,H4N,1,3099.95,4498.7231,5127.4062,0.638,0.049,15,210,225
381,H4N,1,3099.95,4505.5327,5114.041,0.621,0.053,15,225,240
382,H4N,1,3099.95,4512.3428,5100.6763,0.692,0.061,15,240,255
383,H4N,1,3099.95,4519.1523,5087.311,0.709,0.062,15,255,270
384,H4N,1,3099.95,4525.9624,5073.9458,0.742,0.074,15,270,285
385,H4N,1,3099.95,4532.772,5060.5806,0.682,0.057,15,285,300
386,H4N,1,3099.95,4539.582,5047.2158,0.7,0.056,15,300,315
387,H4N,1,3099.95,4546.3921,5033.8506,0.637,0.044,15,315,330
388,H4N,1,3099.95,4553.2017,5020.4854,0.631,0.044,15,330,345
389,H4N,1,3099.95,4560.0117,5007.1206,0.723,0.055,15,345,360
390,H4N,1,3099.95,4566.8213,4993.7554,0.658,0.045,15,360,375
391,H4N,1,3099.95,4573.6313,4980.3901,0.678,0.039,15,375,390
392,H4N,1,3099.95,4580.4414,4967.0249,0.611,0.033,15,390,405
393,H4N,1,3099.95,4587.251,4953.6602,0.627,0.03,15,405,420
394,H4N,1,3099.95,4594.061,4940.2949,0.611,0.035,15,420,435
395,H4N,1,3099.95,4600.8706,4926.9297,0.612,0.051,15,435,450
396,H4S,1,3099.95,4382.9556,5287.7876,0.83,0.154,15,30,45
397,H4S,1,3099.95,4376.1455,5274.4224,0.78,0.079,15,45,60
398,H4S,1,3099.95,4369.3354,5261.0571,0.73,0.073,15,60,75
399,H4S,1,3099.95,4362.5259,5247.6924,0.69,0.11,15,75,90
400,H4S,1,3099.95,4355.7158,5234.3271,0.86,0.126,15,90,105
401,H4S,1,3099.95,4348.9062,5220.9619,0.95,0.13,15,105,120
402,H4S,1,3099.95,4342.0962,5207.5967,0.91,0.172,15,120,135
403,H4S,1,3099.95,4335.2861,5194.2319,0.68,0.06,15,135,150
404,H4S,1,3099.95,4328.4766,5180.8667,0.66,0.121,15,150,165
405,H4S,1,3099.95,4321.6665,5167.5015,0.66,0.049,15,165,180
406,H4S,1,3099.95,4314.8569,5154.1362,0.66,0.075,15,180,195
407,H4S,1,3099.95,4308.0469,5140.7715,0.72,0.065,15,195,210
408,H4S,1,3099.95,4301.2368,5127.4062,0.694,0.048,15,210,225
409,H4S,1,3099.95,4294.4272,5114.041,0.64,0.053,15,225,240
410,H4S,1,3099.95,4287.6172,5100.6763,0.726,0.052,15,240,255
411,H4S,1,3099.95,4280.8076,5087.311,0.639,0.034,15,255,270
412,H4S,1,3099.95,4273.9976,5073.9458,0.615,0.032,15,270,285
413,H4S,1,3099.95,4267.188,5060.5806,0.63,0.036,15,285,300
414,H4S,1,3099.95,4260.3779,5047.2158,0.63,0.037,15,300,315
415,H4S,1,3099.95,4253.5679,5033.8506,0.725,0.075,15,315,330
416,H4S,1,3099.95,4246.7583,5020.4854,0.666,0.05,15,330,345
417,H4S,1,3099.95,4239.9482,5007.1206,0.655,0.054,15,345,360
418,H4S,1,3099.95,4233.1387,4993.7554,0.71,0.083,15,360,375
419,H4S,1,3099.95,4226.3286,4980.3901,0.678,0.059,15,375,390
420,H4S,1,3099.95,4219.5186,4967.0249,0.74,0.061,15,390,405
421,H4S,1,3099.95,4212.709,4953.6602,0.649,0.032,15,405,420
422,H4S,1,3099.95,4205.8989,4940.2949,0.77,0.12,15,420,435
423,H4S,1,3099.95,4199.0894,4926.9297,0.738,0.062,15,435,450
424,H5N,1,3099.95,4004.293,5297.2056,0.63,0.025,11,4,15
425,H5N,1,3099.95,4010.1948,5285.6221,0.556,0.032,15,15,30
426,H5N,1,3099.95,4017.0046,5272.2573,0.595,0.033,15,30,45
427,H5N,1,3099.95,4023.8145,5258.8921,0.642,0.042,15,45,60
428,H5N,1,3099.95,4030.6243,5245.5269,0.595,0.036,15,60,75
429,H5N,1,3099.95,4037.4341,5232.1621,0.643,0.056,15,75,90
430,H5N,1,3099.95,4044.2441,5218.7969,0.632,0.05,15,90,105
431,H5N,1,3099.95,4051.054,5205.4316,0.656,0.121,15,105,120
432,H5N,1,3099.95,4057.8638,5192.0664,0.605,0.094,15,120,135
433,H5N,1,3099.95,4064.6736,5178.7017,0.588,0.054,15,135,150
434,H5N,1,3099.95,4071.4834,5165.3364,0.603,0.051,15,150,165
435,H5N,1,3099.95,4078.2935,5151.9712,0.743,0.088,15,165,180
436,H5N,1,3099.95,4085.1033,5138.606,0.672,0.1,15,180,195
437,H5N,1,3099.95,4091.9131,5125.2412,0.65,0.073,15,195,210
438,H5N,1,3099.95,4098.7231,5111.876,0.582,0.05,15,210,225
439,H5N,1,3099.95,4105.5327,5098.5107,0.591,0.053,15,225,240
440,H5N,1,3099.95,4112.3428,5085.146,0.677,0.066,15,240,255
441,H5N,1,3099.95,4119.1523,5071.7808,0.654,0.066,15,255,270
442,H5N,1,3099.95,4125.9624,5058.4155,0.682,0.06,15,270,285
443,H5N,1,3099.95,4132.772,5045.0503,0.626,0.052,15,285,300
444,H5N,1,3099.95,4139.582,5031.6855,0.669,0.066,15,300,315
445,H5N,1,3099.95,4146.3921,5018.3203,0.775,0.069,15,315,330
446,H5N,1,3099.95,4153.2017,5004.9551,0.708,0.107,15,330,345
447,H5N,1,3099.95,4160.0117,4991.5903,0.642,0.077,15,345,360
448,H5N,1,3099.95,4166.8213,4978.2251,0.707,0.106,15,360,375
449,H5N,1,3099.95,4173.6313,4964.8599,0.688,0.051,15,375,390
450,H5N,1,3099.95,4180.4414,4951.4946,0.624,0.065,15,390,405
451,H5N,1,3099.95,4187.251,4938.1299,0.7,0.049,15,405,420
452,H5N,1,3099.95,4194.061,4924.7646,0.61,0.053,15,420,435
453,H5N,1,3099.95,4200.8706,4911.3994,0.63,0.043,15,435,450
454,H5N,1,3099.95,4207.6807,4898.0342,0.669,0.077,15,450,465
455,H6N,1,3099.8601,3605.2681,5052.208,0.57,0.042,6,9,15
456,H6N,1,3099.8601,3610.0349,5042.8521,0.61,0.05,15,15,30
457,H6N,1,3099.8601,3615.9368,5031.269,0.58,0.04,11,30,41
458,H6N,1,3099.8601,3624.1086,5015.231,0.559,0.037,25,41,66
459,H6N,1,3099.8601,3630.4644,5002.7568,0.586,0.047,3,66,69
460,H6N,1,3099.8601,3637.2744,4989.3921,0.596,0.048,27,69,96
461,H6N,1,3099.8601,3644.0842,4976.0269,0.611,0.059,3,96,99
462,H6N,1,3099.8601,3650.894,4962.6616,0.621,0.046,27,99,126
463,H6N,1,3099.8601,3657.7039,4949.2964,0.609,0.049,3,126,129
464,H6N,1,3099.8601,3664.5137,4935.9316,0.627,0.062,27,129,156
465,H6N,1,3099.8601,3671.3235,4922.5664,0.618,0.041,3,156,159
466,H6N,1,3099.8601,3678.1335,4909.2012,0.589,0.032,27,159,186
467,H6N,1,3099.8601,3684.9434,4895.8359,0.591,0.028,3,186,189
468,H6N,1,3099.8601,3691.7532,4882.4712,0.591,0.047,27,189,216
469,H6N,1,3099.8601,3698.563,4869.106,0.615,0.035,3,216,219
470,H6N,1,3099.8601,3705.3728,4855.7407,0.586,0.043,27,219,246
471,H6N,1,3099.8601,3712.1829,4842.376,0.635,0.04,3,246,249
472,H6N,1,3099.8601,3718.9927,4829.0107,0.629,0.045,27,249,276
473,H6N,1,3099.8601,3725.8025,4815.6455,0.632,0.048,3,276,279
474,H6N,1,3099.8601,3732.6123,4802.2803,0.639,0.051,27,279,306
475,H6N,1,3099.8601,3739.4221,4788.9155,0.679,0.096,3,306,309
476,H6N,1,3099.8601,3746.2319,4775.5503,0.61,0.087,27,309,336
477,H6N,1,3099.8601,3753.042,4762.1851,0.61,0.056,3,336,339
478,H6N,1,3099.8601,3759.8518,4748.8203,0.609,0.039,27,339,366
479,H6N,1,3099.8601,3766.6616,4735.4551,0.6,0.061,3,366,369
480,H6N,1,3099.8601,3773.4714,4722.0898,0.61,0.061,27,369,396
481,H6N,1,3099.8601,3780.2812,4708.7246,0.665,0.069,3,396,399
482,H6N,1,3099.8601,3787.0913,4695.3599,0.647,0.091,27,399,426
483,H6N,1,3099.8601,3793.9011,4681.9946,0.617,0.046,3,426,429
484,H6N,1,3099.8601,3800.938,4668.1841,0.589,0.035,28,429,457
485,H6S,1,3099.8601,3595.2803,5053.9897,0.613,0.032,10,5,15
486,H6S,1,3099.8601,3589.6052,5042.8521,0.552,0.022,15,15,30
487,H6S,1,3099.8601,3582.7954,5029.4873,0.615,0.049,15,30,45
488,H6S,1,3099.8601,3575.9856,5016.1221,0.585,0.033,15,45,60
489,H6S,1,3099.8601,3569.1758,5002.7568,0.611,0.03,15,60,75
490,H6S,1,3099.8601,3562.3657,4989.3921,0.714,0.153,15,75,90
491,H6S,1,3099.8601,3555.5559,4976.0269,0.615,0.053,15,90,105
492,H6S,1,3099.8601,3548.7461,4962.6616,0.599,0.038,15,105,120
493,H6S,1,3099.8601,3541.9363,4949.2964,0.584,0.028,15,120,135
494,H6S,1,3099.8601,3535.1265,4935.9316,0.679,0.305,15,135,150
495,H6S,1,3099.8601,3528.3167,4922.5664,0.65,0.071,15,150,165
496,H6S,1,3099.8601,3521.5066,4909.2012,0.623,0.041,15,165,180
497,H6S,1,3099.8601,3514.6968,4895.8359,0.645,0.051,15,180,195
498,H6S,1,3099.8601,3507.887,4882.4712,0.631,0.044,15,195,210
499,H6S,1,3099.8601,3501.0771,4869.106,0.646,0.047,15,210,225
500,H6S,1,3099.8601,3494.2673,4855.7407,0.67,0.053,15,225,240
501,H6S,1,3099.8601,3487.4573,4842.376,0.68,0.039,15,240,255
502,H6S,1,3099.8601,3480.6475,4829.0107,0.66,0.031,15,255,270
503,H6S,1,3099.8601,3473.8376,4815.6455,0.615,0.03,15,270,285
504,H6S,1,3099.8601,3467.0278,4802.2803,0.705,0.036,15,285,300
505,H6S,1,3099.8601,3460.218,4788.9155,0.758,0.028,15,300,315
506,H6S,1,3099.8601,3453.4082,4775.5503,0.644,0.059,15,315,330
507,H6S,1,3099.8601,3448.4143,4765.749,0.614,0.034,7,330,337
508,H7S,1,3100,3195.0061,5298.8789,0.521,0.024,8,7,15
509,H7S,1,3100,3189.7852,5288.6323,0.582,0.083,15,15,30
510,H7S,1,3100,3182.9753,5275.2676,0.578,0.032,15,30,45
511,H7S,1,3100,3176.1655,5261.9023,0.682,0.034,15,45,60
512,H7S,1,3100,3169.3557,5248.5371,0.577,0.028,15,60,75
513,H7S,1,3100,3162.5459,5235.1724,0.565,0.032,15,75,90
514,H7S,1,3100,3155.7358,5221.8071,0.521,0.039,15,90,105
515,H7S,1,3100,3148.926,5208.4419,0.507,0.03,15,105,120
516,H7S,1,3100,3142.1162,5195.0767,0.559,0.03,15,120,135
517,H7S,1,3100,3135.3064,5181.7119,0.531,0.026,15,135,150
518,H7S,1,3100,3128.4966,5168.3467,0.535,0.024,15,150,165
519,H7S,1,3100,3121.6865,5154.9814,0.567,0.031,15,165,180
520,H7S,1,3100,3114.8767,5141.6162,0.522,0.032,15,180,195
521,H7S,1,3100,3108.0669,5128.2515,0.59,0.06,15,195,210
522,H7S,1,3100,3101.2571,5114.8862,0.548,0.04,15,210,225
523,H7S,1,3100,3094.4473,5101.521,0.573,0.042,15,225,240
524,H7S,1,3100,3087.6375,5088.1562,0.553,0.032,15,240,255
525,H7S,1,3100,3080.8274,5074.791,0.523,0.024,15,255,270
526,H7S,1,3100,3074.0176,5061.4258,0.556,0.027,15,270,285
527,H7S,1,3100,3067.2078,5048.0605,0.519,0.026,15,285,300
528,H7S,1,3100,3060.3979,5034.6958,0.582,0.023,15,300,315
529,H7S,1,3100,3053.5881,5021.3306,0.53,0.028,15,315,330
530,H7S,1,3100,3046.7783,5007.9653,0.543,0.028,15,330,345
531,H7S,1,3100,3039.9683,4994.6006,0.529,0.023,15,345,360
532,H7S,1,3100,3033.1584,4981.2354,0.57,0.035,15,360,375
533,H7S,1,3100,3026.3486,4967.8701,0.541,0.073,15,375,390
534,H7S,1,3100,3020.6738,4956.7324,0.535,0.032,10,390,400
535,I3N,1,2699.95,4805.6548,5467.4624,0.61,0.025,5,10,15
536,I3N,1,2699.95,4810.1948,5458.5522,0.627,0.026,15,15,30
537,I3N,1,2699.95,4814.7349,5449.6426,0.649,0.037,5,30,35
538,I3N,1,2699.95,4821.5444,5436.2773,0.65,0.038,25,35,60
539,I3N,1,2699.95,4830.6245,5418.457,0.644,0.054,15,60,75
540,I3N,1,2699.95,4837.4341,5405.0923,0.637,0.051,15,75,90
541,I3N,1,2699.95,4844.2441,5391.7271,0.64,0.042,15,90,105
542,I3N,1,2699.95,4851.0537,5378.3618,0.671,0.032,15,105,120
543,I3N,1,2699.95,4857.8638,5364.9966,0.749,0.056,15,120,135
544,I3N,1,2699.95,4864.6738,5351.6318,0.631,0.058,15,135,150
545,I3N,1,2699.95,4871.4834,5338.2666,0.607,0.042,15,150,165
546,I3N,1,2699.95,4878.2935,5324.9014,0.646,0.04,15,165,180
547,I3N,1,2699.95,4885.103,5311.5361,0.574,0.029,15,180,195
548,I3N,1,2699.95,4891.9131,5298.1714,0.589,0.037,15,195,210
549,I3N,1,2699.95,4898.7231,5284.8062,0.607,0.044,15,210,225
550,I3N,1,2699.95,4905.5327,5271.4409,0.62,0.037,15,225,240
551,I3N,1,2699.95,4912.3428,5258.0762,0.601,0.039,15,240,255
552,I3N,1,2699.95,4919.1523,5244.7109,0.64,0.039,15,255,270
553,I3N,1,2699.95,4925.9624,5231.3457,0.606,0.034,15,270,285
554,I3N,1,2699.95,4932.772,5217.9805,0.626,0.036,15,285,300
555,I3N,1,2699.95,4939.582,5204.6157,0.619,0.039,15,300,315
556,I3N,1,2699.95,4946.3921,5191.2505,0.622,0.039,15,315,330
557,I3N,1,2699.95,4953.2017,5177.8853,0.615,0.05,15,330,345
558,I3N,1,2699.95,4960.0117,5164.5205,0.593,0.029,15,345,360
559,I3N,1,2699.95,4966.8213,5151.1553,0.576,0.032,15,360,375
560,I3N,1,2699.95,4973.6313,5137.79,0.593,0.042,15,375,390
561,I3N,1,2699.95,4980.4414,5124.4248,0.589,0.028,15,390,405
562,I3N,1,2699.95,4987.251,5111.0601,0.575,0.031,15,405,420
563,I3N,1,2699.95,4994.061,5097.6948,0.58,0.04,15,420,435
564,I3N,1,2699.95,5000.8706,5084.3296,0.592,0.03,15,435,450
565,I3N,1,2699.95,5007.6807,5070.9644,0.627,0.042,15,450,465
566,I3N,1,2699.95,5014.4907,5057.5996,0.618,0.038,15,465,480
567,I3N,1,2699.95,5021.3003,5044.2344,0.621,0.217,15,480,495
568,I3N,1,2699.95,5028.1104,5030.8691,0.646,0.07,15,495,510
569,I3N,1,2699.95,5034.9199,5017.5044,0.641,0.043,15,510,525
570,I3N,1,2699.95,5041.73,5004.1392,0.638,0.048,15,525,540
571,I3N,1,2699.95,5048.5396,4990.7739,0.622,0.046,15,540,555
572,I3N,1,2699.95,5055.3496,4977.4087,0.564,0.046,15,555,570
573,I3N,1,2699.95,5064.8833,4958.6978,0.594,0.036,27,570,597
574,I3S,1,2699.95,4794.3052,5467.4624,0.63,0.02,5,10,15
575,I3S,1,2699.95,4789.7651,5458.5522,0.629,0.023,15,15,30
576,I3S,1,2699.95,4782.9556,5445.1875,0.623,0.024,15,30,45
577,I3S,1,2699.95,4776.1455,5431.8223,0.694,0.026,15,45,60
578,I3S,1,2699.95,4769.3354,5418.457,0.647,0.032,15,60,75
579,I3S,1,2699.95,4762.5259,5405.0923,0.672,0.034,15,75,90
580,I3S,1,2699.95,4755.7158,5391.7271,0.755,0.043,15,90,105
581,I3S,1,2699.95,4748.9062,5378.3618,0.633,0.031,15,105,120
582,I3S,1,2699.95,4742.0962,5364.9966,0.687,0.034,15,120,135
583,I3S,1,2699.95,4735.2861,5351.6318,0.647,0.035,15,135,150
584,I3S,1,2699.95,4728.4766,5338.2666,0.651,0.042,15,150,165
585,I3S,1,2699.95,4721.6665,5324.9014,0.648,0.079,15,165,180
586,I3S,1,2699.95,4714.8569,5311.5361,0.617,0.037,15,180,195
587,I3S,1,2699.95,4708.0469,5298.1714,0.627,0.064,15,195,210
588,I3S,1,2699.95,4701.2368,5284.8062,0.683,0.054,15,210,225
589,I3S,1,2699.95,4694.4272,5271.4409,0.653,0.039,15,225,240
590,I3S,1,2699.95,4687.6172,5258.0762,0.64,0.065,15,240,255
591,I3S,1,2699.95,4680.8076,5244.7109,0.69,0.045,15,255,270
592,I3S,1,2699.95,4673.9976,5231.3457,0.718,0.044,15,270,285
593,I3S,1,2699.95,4667.188,5217.9805,0.863,0.056,15,285,300
594,I3S,1,2699.95,4660.3779,5204.6157,0.721,0.084,15,300,315
595,I3S,1,2699.95,4653.5679,5191.2505,0.671,0.036,15,315,330
596,I3S,1,2699.95,4646.7583,5177.8853,0.728,0.041,15,330,345
597,I3S,1,2699.95,4639.9482,5164.5205,0.673,0.039,15,345,360
598,I3S,1,2699.95,4633.1387,5151.1553,0.761,0.086,15,360,375
599,I3S,1,2699.95,4626.3286,5137.79,0.798,0.142,15,375,390
600,I3S,1,2699.95,4619.5186,5124.4248,0.575,0.06,15,390,405
601,I3S,1,2699.95,4612.709,5111.0601,0.851,0.073,15,405,420
602,I3S,1,2699.95,4605.8989,5097.6948,0.801,0.071,15,420,435
603,I3S,1,2699.95,4599.0894,5084.3296,0.809,0.083,15,435,450
604,I4N,1,2699.95,4410.6489,5343.7017,0.774,0.06,13,17,30
605,I4N,1,2699.95,4417.0044,5331.2275,0.736,0.093,15,30,45
606,I4N,1,2699.95,4423.8145,5317.8623,0.74,0.056,15,45,60
607,I4N,1,2699.95,4430.6245,5304.4971,0.679,0.031,15,60,75
608,I4N,1,2699.95,4437.4341,5291.1323,0.645,0.052,15,75,90
609,I4N,1,2699.95,4444.2441,5277.7671,0.699,0.053,15,90,105
610,I4N,1,2699.95,4451.0537,5264.4019,0.711,0.067,15,105,120
611,I4N,1,2699.95,4457.8638,5251.0366,0.632,0.049,15,120,135
612,I4N,1,2699.95,4464.6738,5237.6719,0.624,0.047,15,135,150
613,I4N,1,2699.95,4471.4834,5224.3066,0.564,0.029,15,150,165
614,I4N,1,2699.95,4478.2935,5210.9414,0.641,0.059,15,165,180
615,I4N,1,2699.95,4485.103,5197.5762,0.625,0.068,15,180,195
616,I4N,1,2699.95,4491.9131,5184.2114,0.664,0.056,15,195,210
617,I4N,1,2699.95,4498.7231,5170.8462,0.617,0.042,15,210,225
618,I4N,1,2699.95,4505.5327,5157.481,0.657,0.056,15,225,240
619,I4N,1,2699.95,4512.3428,5144.1162,0.703,0.087,15,240,255
620,I4N,1,2699.95,4519.1523,5130.751,0.667,0.067,15,255,270
621,I4N,1,2699.95,4525.9624,5117.3857,0.656,0.057,15,270,285
622,I4N,1,2699.95,4532.772,5104.0205,0.637,0.057,15,285,300
623,I4N,1,2699.95,4539.582,5090.6558,0.638,0.092,15,300,315
624,I4N,1,2699.95,4546.3921,5077.2905,0.617,0.044,15,315,330
625,I4N,1,2699.95,4553.2017,5063.9253,0.697,0.051,15,330,345
626,I4N,1,2699.95,4560.0117,5050.5605,0.659,0.054,15,345,360
627,I4N,1,2699.95,4566.8213,5037.1953,0.655,0.05,15,360,375
628,I4N,1,2699.95,4573.6313,5023.8301,0.685,0.057,15,375,390
629,I4N,1,2699.95,4580.4414,5010.4648,0.648,0.065,15,390,405
630,I4N,1,2699.95,4587.251,4997.1001,0.767,0.048,15,405,420
631,I4N,1,2699.95,4594.061,4983.7349,0.69,0.076,15,420,435
632,I4N,1,2699.95,4600.8706,4970.3696,0.666,0.054,15,435,450
633,I4N,1,2699.95,4607.6807,4957.0044,0.704,0.071,15,450,465
634,I4N,1,2699.95,4614.4907,4943.6396,0.701,0.074,15,465,480
635,I4N,1,2699.95,4621.3003,4930.2744,0.795,0.111,15,480,495
636,I4N,1,2699.95,4628.1104,4916.9092,0.661,0.071,15,495,510
637,I4N,1,2699.95,4634.6929,4903.9897,0.646,0.059,14,510,524
638,I4N,1,2699.95,4641.5029,4890.6245,0.645,0.063,16,524,540
639,I4N,1,2699.95,4648.5396,4876.814,0.609,0.053,15,540,555
640,I4N,1,2699.95,4655.3496,4863.4487,0.635,0.051,15,555,570
641,I4N,1,2699.95,4661.4785,4851.4204,0.635,0.049,12,570,582
642,I4_5N,1,2699.9399,4210.1948,5310.6323,0.611,0.06,17,14,31
643,I4_5N,1,2699.9399,4217.0044,5297.2676,0.701,0.07,13,31,44
644,I4_5N,1,2699.9399,4223.8145,5283.9023,0.653,0.057,17,44,61
645,I4_5N,1,2699.9399,4230.6245,5270.5371,0.631,0.09,13,61,74
646,I4_5N,1,2699.9399,4237.4341,5257.1724,0.653,0.069,17,74,91
647,I4_5N,1,2699.9399,4244.2441,5243.8071,0.62,0.045,13,91,104
648,I4_5N,1,2699.9399,4251.0537,5230.4419,0.632,0.058,17,104,121
649,I4_5N,1,2699.9399,4257.8638,5217.0767,0.656,0.053,13,121,134
650,I4_5N,1,2699.9399,4264.6738,5203.7119,0.767,0.092,17,134,151
651,I4_5N,1,2699.9399,4271.4834,5190.3467,0.647,0.067,13,151,164
652,I4_5N,1,2699.9399,4278.2935,5176.9814,0.594,0.069,17,164,181
653,I4_5N,1,2699.9399,4285.103,5163.6162,0.624,0.044,13,181,194
654,I4_5N,1,2699.9399,4291.9131,5150.2515,0.614,0.064,17,194,211
655,I4_5N,1,2699.9399,4298.7231,5136.8862,0.677,0.084,13,211,224
656,I4_5N,1,2699.9399,4305.5327,5123.521,0.727,0.101,17,224,241
657,I4_5N,1,2699.9399,4312.3428,5110.1562,0.877,0.294,13,241,254
658,I4_5N,1,2699.9399,4319.1523,5096.791,0.66,0.135,17,254,271
659,I4_5N,1,2699.9399,4325.9624,5083.4258,0.72,0.077,13,271,284
660,I4_5N,1,2699.9399,4332.772,5070.0605,0.703,0.099,17,284,301
661,I4_5N,1,2699.9399,4339.582,5056.6958,0.608,0.061,13,301,314
662,I4_5N,1,2699.9399,4346.3921,5043.3306,0.599,0.038,17,314,331
663,I4_5N,1,2699.9399,4353.2017,5029.9653,0.637,0.131,13,331,344
664,I4_5N,1,2699.9399,4360.0117,5016.6006,0.606,0.066,17,344,361
665,I4_5N,1,2699.9399,4366.8213,5003.2354,0.594,0.063,13,361,374
666,I4_5N,1,2699.9399,4373.6313,4989.8701,0.664,0.075,17,374,391
667,I4_5N,1,2699.9399,4380.4414,4976.5049,0.674,0.057,13,391,404
668,I4_5N,1,2699.9399,4387.251,4963.1401,0.649,0.081,17,404,421
669,I4_5N,1,2699.9399,4394.061,4949.7749,0.557,0.036,13,421,434
670,I4_5N,1,2699.9399,4400.8706,4936.4097,0.589,0.044,17,434,451
671,I4_5N,1,2699.9399,4407.6807,4923.0444,0.627,0.069,13,451,464
672,I4_5N,1,2699.9399,4414.4907,4909.6797,0.654,0.107,17,464,481
673,I4_5N,1,2699.9399,4421.3003,4896.3145,0.666,0.083,13,481,494
674,I4_5N,1,2699.9399,4428.1104,4882.9492,0.643,0.058,17,494,511
675,I4_5N,1,2699.9399,4434.9199,4869.5845,0.616,0.047,13,511,524
676,I4_5N,1,2699.9399,4441.73,4856.2192,0.639,0.051,17,524,541
677,I4_5N,1,2699.9399,4448.5396,4842.854,0.646,0.069,13,541,554
678,I4_5N,1,2699.9399,4455.3496,4829.4888,0.658,0.076,17,554,571
679,I4_5N,1,2699.9399,4462.8403,4814.7876,0.635,0.061,16,571,587
680,I5N,1,2699.95,4007.2439,5322.4238,0.82,0.11,8,12,20
681,I5N,1,2699.95,4011.3298,5314.4048,0.662,0.06,10,20,30
682,I5N,1,2699.95,4015.8696,5305.4951,0.772,0.121,10,30,40
683,I5N,1,2699.95,4020.4097,5296.585,0.808,0.144,10,40,50
684,I5N,1,2699.95,4024.9495,5287.6748,0.82,0.089,10,50,60
685,I5N,1,2699.95,4029.4893,5278.7646,0.688,0.062,10,60,70
686,I5N,1,2699.95,4034.0293,5269.8545,0.647,0.09,10,70,80
687,I5N,1,2699.95,4038.5691,5260.9448,0.729,0.105,10,80,90
688,I5N,1,2699.95,4043.1091,5252.0347,0.87,0.145,10,90,100
689,I5N,1,2699.95,4047.6489,5243.1245,0.778,0.118,10,100,110
690,I5N,1,2699.95,4052.189,5234.2144,0.704,0.129,10,110,120
691,I5N,1,2699.95,4056.7288,5225.3042,0.712,0.14,10,120,130
692,I5N,1,2699.95,4061.2688,5216.394,0.641,0.048,10,130,140
693,I5N,1,2699.95,4065.8086,5207.4844,0.916,0.142,10,140,150
694,I5N,1,2699.95,4070.3484,5198.5742,0.823,0.124,10,150,160
695,I5N,1,2699.95,4074.8884,5189.6641,0.75,0.07,10,160,170
696,I5N,1,2699.95,4079.4282,5180.7539,0.853,0.15,10,170,180
697,I5N,1,2699.95,4083.9683,5171.8438,0.855,0.117,10,180,190
698,I5N,1,2699.95,4088.5081,5162.9341,0.77,0.127,10,190,200
