BHID;X;Y;Z;Rec.Massica_F14;Alumina_F14;Alumina_F14acc
188;2991.38;12351.94;85.9;51.46;57.83;2975.9318
188;2991.38;12351.94;85.51;64.11;58.04;3720.9444
188;2991.38;12351.94;85.16;60.52;58.03;3511.9756
188;2991.38;12351.94;84.78;54.56;58.09;3169.3904
188;2991.38;12351.94;84.33;43.53;58.25;2535.6225
189;3177.03;12332.03;89.75;92.04;47.86;4405.0344
189;3177.03;12332.03;89.34;70.4;51.78;3645.312
189;3177.03;12332.03;88.84;78.55;56.65;4449.8575
189;3177.03;12332.03;88.34;74.31;58.31;4333.0161
189;3177.03;12332.03;87.84;71.36;58.96;4207.3856
189;3177.03;12332.03;87.34;78.77;59.55;4690.7535
189;3177.03;12332.03;86.84;70.9;56.79;4026.411
189;3177.03;12332.03;86.34;66.19;57.77;3823.7963
189;3177.03;12332.03;85.84;69.03;57.94;3999.5982
189;3177.03;12332.03;85.27;79.55;58.2;4629.81
189;3177.03;12332.03;84.78;62.84;58.64;3684.9376
190;3402.55;12353.31;89.75;38.02;56.65;2153.833
191;3599.02;12349.73;89.75;71.53;53.88;3854.0364
191;3599.02;12349.73;89.34;49.89;56.23;2805.3147
191;3599.02;12349.73;88.84;43.75;56.03;2451.3125
191;3599.02;12349.73;88.34;45.12;57.61;2599.3632
191;3599.02;12349.73;87.84;47.49;56.14;2666.0886
191;3599.02;12349.73;87.34;65.32;57.87;3780.0684
191;3599.02;12349.73;86.82;44.56;56.19;2503.8264
191;3599.02;12349.73;86.39;43.5;56.69;2466.015
192;3793.32;12351.37;89.75;69.22;56.36;3901.2392
192;3793.32;12351.37;89.34;58.49;55.16;3226.3084
192;3793.32;12351.37;88.84;60.93;58.09;3539.4237
192;3793.32;12351.37;88.34;56.93;57.31;3262.6583
192;3793.32;12351.37;87.84;53.03;56.26;2983.4678
192;3793.32;12351.37;87.34;51.78;56.2;2910.036
192;3793.32;12351.37;86.84;64.75;57.74;3738.665
193;3996.33;12345.2;89.75;86.14;59.05;5086.567
193;3996.33;12345.2;89.34;85.92;58.97;5066.7024
193;3996.33;12345.2;88.84;77.06;59.02;4548.0812
193;3996.33;12345.2;88.34;59.33;55.13;3270.8629
193;3996.33;12345.2;87.84;65.6;56.43;3701.808
193;3996.33;12345.2;87.34;49.79;56.43;2809.6497
194;4194.46;12343.84;89.75;56.95;52.09;2966.5255
194;4194.46;12343.84;89.34;60.67;58.79;3566.7893
194;4194.46;12343.84;88.84;65.35;59.4;3881.79
194;4194.46;12343.84;88.34;65.67;59.61;3914.5887
194;4194.46;12343.84;87.84;61.91;59.66;3693.5506
194;4194.46;12343.84;87.34;63.72;58.99;3758.8428
194;4194.46;12343.84;86.84;51.15;57.11;2921.1765
194;4194.46;12343.84;86.39;57.33;56.83;3258.0639
194;4194.46;12343.84;85.97;61.27;60.04;3678.6508
195;4383.77;12339.31;89.75;59.43;52.95;3146.8185
195;4383.77;12339.31;89.37;56.64;58.3;3302.112
195;4383.77;12339.31;88.97;60.03;59.38;3564.5814
195;4383.77;12339.31;88.47;59.83;59.05;3532.9615
195;4383.77;12339.31;87.97;60.96;58.89;3589.9344
195;4383.77;12339.31;87.47;65.03;59.84;3891.3952
195;4383.77;12339.31;86.97;62.65;60.19;3770.9035
195;4383.77;12339.31;86.47;65.56;59.93;3929.0108
195;4383.77;12339.31;85.97;83.06;58.66;4872.2996
195;4383.77;12339.31;85.47;53.06;57.49;3050.4194
195;4383.77;12339.31;84.98;60.05;56.91;3417.4455
196;4557.85;12343.19;89.75;69.45;48.7;3382.215
196;4557.85;12343.19;89.34;51.73;45.21;2338.7133
196;4557.85;12343.19;88.84;44.25;48.83;2160.7275
196;4557.85;12343.19;88.34;38.69;55.58;2150.3902
196;4557.85;12343.19;87.84;54.33;58.91;3200.5803
196;4557.85;12343.19;87.34;55.07;59.57;3280.5199
197;4743.7;12348.42;89.75;60.46;50.49;3052.6254
197;4743.7;12348.42;89.34;53.54;53.34;2855.8236
197;4743.7;12348.42;88.91;60.72;56.63;3438.5736
197;4743.7;12348.42;88.56;49.78;56.78;2826.5084
197;4743.7;12348.42;88.25;49.8;55.21;2749.458
197;4743.7;12348.42;87.84;41.32;55.2;2280.864
198;1773.88;11946.43;89.75;62.96;57.85;3642.236
198;1773.88;11946.43;89.34;57.69;58.59;3380.0571
198;1773.88;11946.43;88.84;60.32;59.29;3576.3728
198;1773.88;11946.43;88.34;57.61;57.55;3315.4555
198;1773.88;11946.43;87.84;70.9;56.91;4034.919
198;1773.88;11946.43;87.34;55.51;57.21;3175.7271
198;1773.88;11946.43;86.84;57.83;54.48;3150.5784
198;1773.88;11946.43;86.34;63.68;55.9;3559.712
198;1773.88;11946.43;85.84;58.78;57.45;3376.911
198;1773.88;11946.43;85.41;55.69;56.89;3168.2041
198;1773.88;11946.43;85.06;35.71;55.43;1979.4053
199;4766.24;12165.14;89.75;67.77;51.01;3456.9477
199;4766.24;12165.14;89.34;52.19;52.61;2745.7159
199;4766.24;12165.14;88.84;36.81;51.06;1879.5186
199;4766.24;12165.14;88.33;42.79;56.16;2403.0864
199;4766.24;12165.14;87.91;39.3;57.02;2240.886
200;4584.65;12152.75;89.75;56.13;50.34;2825.5842
200;4584.65;12152.75;89.34;43.36;52.2;2263.392
200;4584.65;12152.75;88.84;48.96;57.72;2825.9712
200;4584.65;12152.75;88.34;42.07;57.25;2408.5075
200;4584.65;12152.75;87.84;47.98;58.01;2783.3198
200;4584.65;12152.75;87.34;36.58;57.29;2095.6682
200;4584.65;12152.75;86.75;47.41;57.45;2723.7045
201;4381.77;12144.79;89.75;68.17;53.29;3632.7793
201;4381.77;12144.79;89.25;69.58;56.79;3951.4482
201;4381.77;12144.79;88.83;73.65;54.51;4014.6615
201;4381.77;12144.79;88.52;75.18;57.27;4305.5586
201;4381.77;12144.79;88.2;83.48;60.93;5086.4364
201;4381.77;12144.79;87.8;74.25;60.45;4488.4125
201;4381.77;12144.79;87.3;50.58;59.66;3017.6028
201;4381.77;12144.79;86.8;42.54;57.95;2465.193
201;4381.77;12144.79;86.3;43.07;55.99;2411.4893
201;4381.77;12144.79;85.8;40.34;56.06;2261.4604
201;4381.77;12144.79;85.34;34.43;55.97;1927.0471
202;4177.35;12148.92;89.75;58.41;51.8;3025.638
202;4177.35;12148.92;89.34;48.57;48.89;2374.5873
202;4177.35;12148.92;88.84;59.28;51.09;3028.6152
202;4177.35;12148.92;88.34;63.02;59.28;3735.8256
202;4177.35;12148.92;87.84;61.9;59.14;3660.766
202;4177.35;12148.92;87.34;71.22;59.84;4261.8048
202;4177.35;12148.92;86.84;68.68;60.58;4160.6344
202;4177.35;12148.92;86.34;62.01;58.62;3635.0262
202;4177.35;12148.92;85.84;47.62;57.8;2752.436
202;4177.35;12148.92;85.34;36.52;57.74;2108.6648
202;4177.35;12148.92;84.83;57.18;53.88;3080.8584
202;4177.35;12148.92;84.41;43.81;56.06;2455.9886
203;3998.36;12155.75;89.75;63.1;57.01;3597.331
203;3998.36;12155.75;89.25;52.44;55.72;2921.9568
203;3998.36;12155.75;88.75;48.58;56.35;2737.483
203;3998.36;12155.75;88.25;63.13;56.7;3579.471
203;3998.36;12155.75;87.75;55.82;57.54;3211.8828
203;3998.36;12155.75;87.13;49.39;58.61;2894.7479
204;3773.06;12145.73;89.75;50.57;55.68;2815.7376
204;3773.06;12145.73;89.34;35.49;53.77;1908.2973
204;3773.06;12145.73;88.84;45.39;55.56;2521.8684
204;3773.06;12145.73;88.34;48.84;56.77;2772.6468
204;3773.06;12145.73;87.84;34.92;56.34;1967.3928
204;3773.06;12145.73;87.34;51.57;55.04;2838.4128
205;3530.44;12151.88;89.75;59.82;55.68;3330.7776
205;3530.44;12151.88;89.34;49.06;56.17;2755.7002
205;3530.44;12151.88;88.84;37.65;56.72;2135.508
205;3530.44;12151.88;88.34;44.11;57.95;2556.1745
205;3530.44;12151.88;87.84;69.94;59.06;4130.6564
206;3386.78;12151.58;89.75;32.31;50.71;1638.4401
206;3386.78;12151.58;89.25;43.45;57.55;2500.5475
206;3386.78;12151.58;88.75;33.95;56.67;1923.9465
206;3386.78;12151.58;88.25;47.14;55.96;2637.9544
207;3185.54;12152.91;89.75;62.88;48.87;3072.9456
207;3185.54;12152.91;89.25;44.09;56.66;2498.1394
207;3185.54;12152.91;88.75;45.63;59.47;2713.6161
207;3185.54;12152.91;88.25;58.18;59.85;3482.073
207;3185.54;12152.91;87.75;59.67;59.98;3579.0066
207;3185.54;12152.91;87.25;64.8;58.69;3803.112
207;3185.54;12152.91;86.75;39.98;59.16;2365.2168
207;3185.54;12152.91;86.25;40.03;57.39;2297.3217
207;3185.54;12152.91;85.63;48.39;57.15;2765.4885
208;2993.09;12153.06;89.75;77.37;53.5;4139.295
208;2993.09;12153.06;89.34;71.55;56.01;4007.5155
208;2993.09;12153.06;88.84;68.99;58.94;4066.2706
208;2993.09;12153.06;88.34;81.85;60.26;4932.281
208;2993.09;12153.06;87.84;72.1;57.91;4175.311
208;2993.09;12153.06;87.34;68.74;58.54;4024.0396
208;2993.09;12153.06;86.84;68.87;57.38;3951.7606
208;2993.09;12153.06;86.34;62.57;55.43;3468.2551
208;2993.09;12153.06;85.84;74.45;56.62;4215.359
208;2993.09;12153.06;85.34;69.92;54.36;3800.8512
209;2774.94;12160.06;89.75;77.33;55.03;4255.4699
209;2774.94;12160.06;89.34;72.74;56.3;4095.262
209;2774.94;12160.06;88.84;73.64;58.81;4330.7684
209;2774.94;12160.06;88.34;63.67;59.27;3773.7209
209;2774.94;12160.06;87.84;44.49;57.79;2571.0771
210;2577.96;12161.21;89.75;81.75;57.57;4706.3475
210;2577.96;12161.21;89.25;71.86;58.23;4184.4078
210;2577.96;12161.21;88.75;80.08;57.49;4603.7992
210;2577.96;12161.21;88.25;53.55;58.78;3147.669
210;2577.96;12161.21;87.75;72.23;59.51;4298.4073
210;2577.96;12161.21;87.25;65.42;58.44;3823.1448
210;2577.96;12161.21;86.75;49.13;56.72;2786.6536
211;2379.47;12154.85;89.75;47.73;56;2672.88
211;2379.47;12154.85;89.25;48.68;44.27;2155.0636
211;2379.47;12154.85;88.75;50.29;57.43;2888.1547
211;2379.47;12154.85;88.25;42.51;58.55;2488.9605
211;2379.47;12154.85;87.75;45.97;58.39;2684.1883
211;2379.47;12154.85;87.27;46.87;57.21;2681.4327
211;2379.47;12154.85;86.88;35.58;57.6;2049.408
211;2379.47;12154.85;86.47;35.52;56.31;2000.1312
211;2379.47;12154.85;85.91;46.01;57.58;2649.2558
211;2379.47;12154.85;85.44;58.56;57.95;3393.552
211;2379.47;12154.85;85.13;53.37;58.86;3141.3582
211;2379.47;12154.85;84.8;48.92;58.69;2871.1148
212;2176.33;12153.41;89.75;70.28;47.02;3304.5656
212;2176.33;12153.41;89.34;58.4;53.24;3109.216
212;2176.33;12153.41;88.84;69.9;58.75;4106.625
212;2176.33;12153.41;88.34;54.72;58.73;3213.7056
212;2176.33;12153.41;87.84;43.49;58.04;2524.1596
213;1982.92;12153.93;89.75;85.71;50.6;4336.926
213;1982.92;12153.93;89.34;86.18;51.55;4442.579
213;1982.92;12153.93;88.84;82.43;53.41;4402.5863
213;1982.92;12153.93;88.34;81.49;56.95;4640.8555
213;1982.92;12153.93;87.84;82.23;58.14;4780.8522
213;1982.92;12153.93;87.34;70.13;57.72;4047.9036
213;1982.92;12153.93;86.84;71.19;51.83;3689.7777
213;1982.92;12153.93;86.34;55.4;56.09;3107.386
213;1982.92;12153.93;85.91;68.08;54.54;3713.0832
213;1982.92;12153.93;85.56;57.27;55.46;3176.1942
214;1982.13;11946.92;89.75;48.17;54.06;2604.0702
214;1982.13;11946.92;89.25;49.62;58.62;2908.7244
214;1982.13;11946.92;88.75;48.22;58.7;2830.514
214;1982.13;11946.92;88.25;41.31;57.9;2391.849
214;1982.13;11946.92;87.75;33.87;56.9;1927.203
214;1982.13;11946.92;87.25;41;56.2;2304.2
214;1982.13;11946.92;86.75;30.34;53.72;1629.8648
215;2185.78;11949.88;89.75;72.77;51.05;3714.9085
215;2185.78;11949.88;89.34;70.42;51.3;3612.546
215;2185.78;11949.88;88.84;83.14;56.23;4674.9622
215;2185.78;11949.88;88.34;75.33;59.06;4448.9898
215;2185.78;11949.88;87.84;64.24;58.84;3779.8816
215;2185.78;11949.88;87.34;56.79;60.07;3411.3753
215;2185.78;11949.88;86.75;54.22;55.07;2985.8954
215;2185.78;11949.88;86.26;48.97;56.67;2775.1299
216;2387.31;11948.43;89.75;79.79;54.31;4333.3949
216;2387.31;11948.43;89.34;66.23;50.64;3353.8872
216;2387.31;11948.43;88.84;48.65;54.7;2661.155
216;2387.31;11948.43;88.34;61.88;59.81;3701.0428
216;2387.31;11948.43;87.84;63.18;59.39;3752.2602
216;2387.31;11948.43;87.34;58.98;60.46;3565.9308
216;2387.31;11948.43;86.75;62.15;60.39;3753.2385
216;2387.31;11948.43;86.26;48.81;58.55;2857.8255
216;2387.31;11948.43;85.95;54.88;58.77;3225.2976
216;2387.31;11948.43;85.6;53.95;57.85;3121.0075
216;2387.31;11948.43;85.21;56.74;57.7;3273.898
217;2597.95;11943.32;89.75;76.23;53.56;4082.8788
217;2597.95;11943.32;89.25;48.07;59.16;2843.8212
217;2597.95;11943.32;88.75;74.33;58.34;4336.4122
217;2597.95;11943.32;88.25;60.73;57.65;3501.0845
217;2597.95;11943.32;87.75;71.47;60.05;4291.7735
217;2597.95;11943.32;87.25;58.8;58.63;3447.444
217;2597.95;11943.32;86.75;54.85;59.54;3265.769
217;2597.95;11943.32;86.25;48.27;57.9;2794.833
217;2597.95;11943.32;85.79;64.16;55.92;3587.8272
218;2779;11950.5;89.75;59.94;54.19;3248.1486
218;2779;11950.5;89.34;39.43;56.3;2219.909
218;2779;11950.5;88.84;40.45;55.73;2254.2785
218;2779;11950.5;88.34;38.55;54.77;2111.3835
218;2779;11950.5;87.84;48.92;54.17;2649.9964
218;2779;11950.5;87.34;54.23;53.38;2894.7974
218;2779;11950.5;86.84;49.88;57.41;2863.6108
218;2779;11950.5;86.34;42.41;57.67;2445.7847
218;2779;11950.5;85.75;66.29;58.89;3903.8181
218;2779;11950.5;85.26;59.06;60.3;3561.318
219;2994.15;11951.08;89.75;63.83;39.49;2520.6467
219;2994.15;11951.08;89.34;51.19;61.83;3165.0777
219;2994.15;11951.08;88.84;63.1;60.16;3796.096
219;2994.15;11951.08;88.34;42.24;59.21;2501.0304
219;2994.15;11951.08;87.84;44.89;56.57;2539.4273
220;3255.13;11955.1;89.75;63.36;57.69;3655.2384
220;3255.13;11955.1;89.34;56.79;59.3;3367.647
220;3255.13;11955.1;88.84;67.09;59.88;4017.3492
220;3255.13;11955.1;88.34;69.89;58.92;4117.9188
220;3255.13;11955.1;87.84;73.76;59.31;4374.7056
220;3255.13;11955.1;87.34;60.47;57.44;3473.3968
220;3255.13;11955.1;86.84;51.36;57.4;2948.064
220;3255.13;11955.1;86.39;51.53;57.44;2959.8832
221;3370.8;11953.24;89.75;78.97;54.52;4305.4444
222;3572.05;11953.45;89.75;83.19;57.34;4770.1146
222;3572.05;11953.45;89.25;72.72;59.51;4327.5672
222;3572.05;11953.45;88.75;70.65;58.73;4149.2745
222;3572.05;11953.45;88.25;76.52;58.85;4503.202
222;3572.05;11953.45;87.75;75.21;59.73;4492.2933
222;3572.05;11953.45;87.25;61.37;58.34;3580.3258
222;3572.05;11953.45;86.75;66.07;56.73;3748.1511
222;3572.05;11953.45;86.15;61.06;58.9;3596.434
222;3572.05;11953.45;85.65;47.15;57.47;2709.7105
222;3572.05;11953.45;85.29;64.56;58.41;3770.9496
222;3572.05;11953.45;84.89;56.47;58.83;3322.1301
223;3772.1;11945.23;89.75;74.27;58.06;4312.1162
223;3772.1;11945.23;89.34;55.38;58.62;3246.3756
223;3772.1;11945.23;88.84;70.47;58.24;4104.1728
223;3772.1;11945.23;88.34;63.23;58.77;3716.0271
224;3987.72;11947.26;89.75;66.99;58.33;3907.5267
224;3987.72;11947.26;89.34;70.4;58.13;4092.352
224;3987.72;11947.26;88.84;63.3;59.41;3760.653
224;3987.72;11947.26;88.34;70.54;56.52;3986.9208
224;3987.72;11947.26;87.84;78.45;58.57;4594.8165
224;3987.72;11947.26;87.34;72.4;60.31;4366.444
224;3987.72;11947.26;86.84;76.47;60.5;4626.435
225;4373.56;11959.93;89.75;72.86;51.16;3727.5176
225;4373.56;11959.93;89.25;48.64;40.32;1961.1648
225;4373.56;11959.93;88.75;61.36;56.12;3443.5232
225;4373.56;11959.93;88.25;66.21;58.58;3878.5818
225;4373.56;11959.93;87.75;54.85;57.65;3162.1025
225;4373.56;11959.93;87.14;34.51;57.22;1974.6622
226;3764.92;11757.08;89.75;67.26;51.05;3433.623
226;3764.92;11757.08;89.34;61.85;54.4;3364.64
226;3764.92;11757.08;88.84;60.16;55.8;3356.928
226;3764.92;11757.08;88.34;63.06;56.4;3556.584
226;3764.92;11757.08;87.84;69.98;56.14;3928.6772
226;3764.92;11757.08;87.34;56.28;54.21;3050.9388
227;3591.57;11756.06;89.75;75.65;56.78;4295.407
227;3591.57;11756.06;89.34;68.16;57.94;3949.1904
227;3591.57;11756.06;88.84;63.2;60.19;3804.008
227;3591.57;11756.06;88.34;61.84;58.8;3636.192
227;3591.57;11756.06;87.84;68.01;58.26;3962.2626
227;3591.57;11756.06;87.34;61.29;58.88;3608.7552
227;3591.57;11756.06;86.84;70.92;59.03;4186.4076
227;3591.57;11756.06;86.34;67.12;58.77;3944.6424
227;3591.57;11756.06;85.84;62.26;57.97;3609.2122
228;3381.11;11754.74;89.75;62.11;55.64;3455.8004
228;3381.11;11754.74;89.25;70.73;58.22;4117.9006
228;3381.11;11754.74;88.75;52.91;56.66;2997.8806
228;3381.11;11754.74;88.25;51.14;55.23;2824.4622
228;3381.11;11754.74;87.75;57.3;55.76;3195.048
228;3381.11;11754.74;87.25;56.98;57.49;3275.7802
228;3381.11;11754.74;86.75;70.79;58.21;4120.6859
228;3381.11;11754.74;86.25;44.02;56.44;2484.4888
229;3190.01;11764.13;89.75;77.83;53.39;4155.3437
229;3190.01;11764.13;89.32;62.74;59.85;3754.989
229;3190.01;11764.13;88.82;53.51;58.49;3129.7999
229;3190.01;11764.13;88.32;57.04;57.35;3271.244
229;3190.01;11764.13;87.82;62.16;58.82;3656.2512
229;3190.01;11764.13;87.32;50.87;57.18;2908.7466
230;2993.42;11758.02;89.75;64.24;51.65;3317.996
230;2993.42;11758.02;89.34;57.38;55.82;3202.9516
230;2993.42;11758.02;88.84;52.13;60.29;3142.9177
230;2993.42;11758.02;88.34;48.05;59.72;2869.546
230;2993.42;11758.02;87.84;32.34;58.41;1888.9794
230;2993.42;11758.02;87.34;41.67;57.68;2403.5256
231;2788.55;11765.61;89.75;72.8;52.75;3840.2
231;2788.55;11765.61;89.25;49.24;57.68;2840.1632
231;2788.55;11765.61;88.75;58.28;58.98;3437.3544
231;2788.55;11765.61;88.25;55.58;59.07;3283.1106
231;2788.55;11765.61;87.75;46.24;59.21;2737.8704
231;2788.55;11765.61;87.25;39.09;59.41;2322.3369
232;2558.68;11758.61;89.75;60.13;53.58;3221.7654
232;2558.68;11758.61;89.25;53.59;58.11;3114.1149
232;2558.68;11758.61;88.75;48.58;57.9;2812.782
232;2558.68;11758.61;88.25;33.49;57.81;1936.0569
232;2558.68;11758.61;87.75;35.1;57.58;2021.058
232;2558.68;11758.61;87.25;50.67;57.59;2918.0853
232;2558.68;11758.61;86.75;44.79;56.99;2552.5821
233;2378.22;11754.28;89.75;78.47;49.37;3874.0639
233;2378.22;11754.28;89.34;55.13;39.59;2182.5967
233;2378.22;11754.28;88.84;65.06;56.07;3647.9142
233;2378.22;11754.28;88.34;50.93;56.19;2861.7567
233;2378.22;11754.28;87.84;45.79;56.4;2582.556
233;2378.22;11754.28;87.34;57.84;56.13;3246.5592
233;2378.22;11754.28;86.84;37.63;57.02;2145.6626
233;2378.22;11754.28;86.34;51.08;52.17;2664.8436
233;2378.22;11754.28;85.91;36.83;50.03;1842.6049
235;2003.24;11752.18;89.75;82.47;49.57;4088.0379
235;2003.24;11752.18;89.34;74.1;54.54;4041.414
235;2003.24;11752.18;88.84;61.91;57.88;3583.3508
235;2003.24;11752.18;88.34;61.71;59.34;3661.8714
235;2003.24;11752.18;87.84;42.16;59.16;2494.1856
235;2003.24;11752.18;87.34;43.96;59.29;2606.3884
235;2003.24;11752.18;86.84;53.91;58.62;3160.2042
235;2003.24;11752.18;86.34;47.5;56.63;2689.925
235;2003.24;11752.18;85.73;49.5;56.71;2807.145
235;2003.24;11752.18;85.21;39.75;55.61;2210.4975
236;1796.15;11745.89;89.75;69.41;48.63;3375.4083
236;1796.15;11745.89;89.34;62.62;46.68;2923.1016
236;1796.15;11745.89;88.84;51.17;53.34;2729.4078
236;1796.15;11745.89;88.34;40.84;57.02;2328.6968
236;1796.15;11745.89;87.84;51.46;59.53;3063.4138
236;1796.15;11745.89;87.34;49.37;57.14;2821.0018
236;1796.15;11745.89;86.84;48.39;56.48;2733.0672
236;1796.15;11745.89;86.34;47.57;56.57;2691.0349
236;1796.15;11745.89;85.77;49.69;57.3;2847.237
236;1796.15;11745.89;85.28;35.99;54.29;1953.8971
237;1965.08;11553.83;89.75;80.81;54.42;4397.6802
237;1965.08;11553.83;89.34;70.63;57.03;4028.0289
237;1965.08;11553.83;88.84;71.03;59.28;4210.6584
237;1965.08;11553.83;88.34;60.54;58.17;3521.6118
237;1965.08;11553.83;87.84;58.66;58;3402.28
237;1965.08;11553.83;87.34;69.16;58.74;4062.4584
237;1965.08;11553.83;86.75;57.92;53.87;3120.1504
238;2177.64;11552.95;89.75;65.7;48.04;3156.228
238;2177.64;11552.95;89.34;60.33;55.07;3322.3731
238;2177.64;11552.95;88.84;63.36;59.24;3753.4464
238;2177.64;11552.95;88.34;69.19;58.77;4066.2963
238;2177.64;11552.95;87.84;58.28;57.03;3323.7084
238;2177.64;11552.95;87.34;48.77;56.51;2755.9927
238;2177.64;11552.95;86.84;51.99;57.67;2998.2633
238;2177.64;11552.95;86.34;43.09;56.45;2432.4305
238;2177.64;11552.95;85.88;41.47;56.8;2355.496
239;2370.26;11586.78;89.75;67.83;50;3391.5
239;2370.26;11586.78;89.34;55.09;49.65;2735.2185
239;2370.26;11586.78;88.84;38.5;50.14;1930.39
239;2370.26;11586.78;88.34;50.13;58.27;2921.0751
239;2370.26;11586.78;87.84;50.69;57.77;2928.3613
239;2370.26;11586.78;87.34;57.79;58.76;3395.7404
239;2370.26;11586.78;86.84;38.2;59.01;2254.182
239;2370.26;11586.78;86.34;50.58;58.9;2979.162
239;2370.26;11586.78;85.84;53.69;58.02;3115.0938
239;2370.26;11586.78;85.34;66.22;58.89;3899.6958
239;2370.26;11586.78;84.84;50.51;58.81;2970.4931
239;2370.26;11586.78;84.34;60.83;57.9;3522.057
239;2370.26;11586.78;83.84;60.57;58.1;3519.117
239;2370.26;11586.78;83.39;35.47;58.24;2065.7728
239;2370.26;11586.78;83.04;50.8;58.73;2983.484
240;2592.23;11553.96;89.75;60.32;57.18;3449.0976
240;2592.23;11553.96;89.34;53.05;58.73;3115.6265
240;2592.23;11553.96;88.84;55.42;58.98;3268.6716
240;2592.23;11553.96;88.34;64.71;59.47;3848.3037
240;2592.23;11553.96;87.84;62.2;58.63;3646.786
240;2592.23;11553.96;87.34;54.02;58.98;3186.0996
240;2592.23;11553.96;86.84;54.42;57.81;3146.0202
240;2592.23;11553.96;86.34;49.68;56.72;2817.8496
240;2592.23;11553.96;85.84;53.06;58.46;3101.8876
240;2592.23;11553.96;85.34;42.56;53.93;2295.2608
240;2592.23;11553.96;84.75;56.73;56.94;3230.2062
241;2781.34;11551.66;89.75;55.06;44.71;2461.7326
241;2781.34;11551.66;89.25;51.94;54.13;2811.5122
241;2781.34;11551.66;88.75;58.45;57.55;3363.7975
241;2781.34;11551.66;88.25;51.35;59.35;3047.6225
241;2781.34;11551.66;87.75;45.43;57.62;2617.6766
241;2781.34;11551.66;87.25;45.46;62.2;2827.612
241;2781.34;11551.66;86.75;55.97;59.25;3316.2225
241;2781.34;11551.66;86.25;39.95;56.86;2271.557
242;2968.2;11552.89;89.75;77.08;56.68;4368.8944
242;2968.2;11552.89;89.34;63.41;59.52;3774.1632
242;2968.2;11552.89;88.84;65.15;61.29;3993.0435
242;2968.2;11552.89;88.34;61.94;61.15;3787.631
242;2968.2;11552.89;87.84;53.04;60.61;3214.7544
242;2968.2;11552.89;87.34;44.72;57.36;2565.1392
242;2968.2;11552.89;86.84;57.75;60.19;3475.9725
242;2968.2;11552.89;86.27;56.94;59.77;3403.3038
243;3210.54;11549.41;89.75;57.12;42.39;2421.3168
243;3210.54;11549.41;89.34;55.51;44.03;2444.1053
243;3210.54;11549.41;88.84;44.62;59.79;2667.8298
243;3210.54;11549.41;88.34;54.48;61.18;3333.0864
243;3210.54;11549.41;87.84;40.35;60.38;2436.333
243;3210.54;11549.41;87.34;57.56;62.79;3614.1924
243;3210.54;11549.41;86.84;62.46;60.76;3795.0696
243;3210.54;11549.41;86.34;41.59;57.43;2388.5137
243;3210.54;11549.41;85.84;41.19;54.14;2230.0266
244;3380.83;11552.2;89.75;63.7;56.53;3600.961
244;3380.83;11552.2;89.34;55.23;58.97;3256.9131
244;3380.83;11552.2;88.84;54.83;58.03;3181.7849
244;3380.83;11552.2;88.34;57.59;58.66;3378.2294
244;3380.83;11552.2;87.84;41.23;56.74;2339.3902
244;3380.83;11552.2;87.34;62.42;57.51;3589.7742
244;3380.83;11552.2;86.84;66.81;58.17;3886.3377
245;3583.39;11548.83;89.75;55.85;57.13;3190.7105
245;3583.39;11548.83;89.25;62.07;57.83;3589.5081
245;3583.39;11548.83;88.75;54.8;58.46;3203.608
245;3583.39;11548.83;88.25;57;58.78;3350.46
245;3583.39;11548.83;87.75;57.73;58.9;3400.297
245;3583.39;11548.83;87.25;60.48;58.69;3549.5712
246;3785.86;11550.72;89.75;70.34;58.77;4133.8818
246;3785.86;11550.72;89.25;65.2;57.51;3749.652
246;3785.86;11550.72;88.75;62.09;56.95;3536.0255
246;3785.86;11550.72;88.25;56.89;57.83;3289.9487
246;3785.86;11550.72;87.75;52.59;56.08;2949.2472
246;3785.86;11550.72;87.25;61.16;57.14;3494.6824
246;3785.86;11550.72;86.75;69.24;58.08;4021.4592
246;3785.86;11550.72;86.25;63.53;58.76;3733.0228
247;3975.77;11551.94;89.75;79.36;54.55;4329.088
247;3975.77;11551.94;89.34;70.2;57.07;4006.314
247;3975.77;11551.94;88.84;70.54;58.53;4128.7062
247;3975.77;11551.94;88.34;60.78;57.36;3486.3408
247;3975.77;11551.94;87.84;63.76;56.13;3578.8488
248;3951.32;11355.1;89.75;70.65;48.58;3432.177
248;3951.32;11355.1;89.34;79.93;53.36;4265.0648
248;3951.32;11355.1;88.84;80.71;53.52;4319.5992
248;3951.32;11355.1;88.34;79.34;53.47;4242.3098
248;3951.32;11355.1;87.84;75.64;60.69;4590.5916
248;3951.32;11355.1;87.34;75.04;61.49;4614.2096
248;3951.32;11355.1;86.84;59.57;59.71;3556.9247
249;3781.72;11353.96;89.75;85.2;51.26;4367.352
249;3781.72;11353.96;89.34;81.81;51.81;4238.5761
249;3781.72;11353.96;88.84;81.83;56.02;4584.1166
249;3781.72;11353.96;88.34;85.27;60.51;5159.6877
249;3781.72;11353.96;87.84;80.95;60.27;4878.8565
249;3781.72;11353.96;87.34;80.25;61.83;4961.8575
249;3781.72;11353.96;86.84;70.06;61.55;4312.193
249;3781.72;11353.96;86.34;55.47;57.91;3212.2677
249;3781.72;11353.96;85.92;54.75;55.94;3062.715
249;3781.72;11353.96;85.59;48.03;54.59;2621.9577
250;3571.91;11341.75;89.75;49.19;52.7;2592.313
